ZipCode,TduCompany,RepCompany,Plan Name,Price/kWh 500,Price/kWh 1000,Price/kWh 2000,Plan Type,Rate Type,Term Value,Prepaid,Time Of Use,Plan Details,Pricing Details,Renewable Perc,Enroll Phone,Fact Sheet,Terms of Service,YRAC,Ordering Info,New Customer,Min Usage Fees/Credits,Rating
76107,ONCOR ELECTRIC DELIVERY COMPANY,Abundance Energy,Clean Energy 12,0.151,0.142,0.137,1,Fixed,12,False,False,,Cancellation Fee: $150.00,100,(833) 495-0127,https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/CleanEnergy_EFL.docx&rate_id=9877,https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf,https://abundance-public-docs.s3.us-west-2.amazonaws.com/yrac/abundance_energy_yrac_v4_01312024.pdf,https://join.abundanceenergy.com/?promoCode=PTC,True,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,Energy Texas,No Bull 36,0.149,0.149,0.15,1,Fixed,36,False,False,,Cancellation Fee: $20 / remaining month,100,(888) 512-0330,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/12899/?locale=en,https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf,https://cdn.energytexas.com/EnergyTexasYRAC_en.pdf,https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=oncor&utm_medium=state-shopping&utm_term=NB36,False,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,Abundance Energy,Confident Renter 12,0.14,0.136,0.134,1,Fixed,12,False,False,,Cancellation Fee: $150.00,25,(833) 495-0127,https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/ConfidentRenter_EFL.docx&rate_id=9883,https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf,https://abundance-public-docs.s3.us-west-2.amazonaws.com/yrac/abundance_energy_yrac_v4_01312024.pdf,https://join.abundanceenergy.com/?promoCode=PTC,True,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHERN FEDERAL POWER LLC,SoFed Better Rate - 3,0.115,0.105,0.101,1,Fixed,3,False,False,,Cancellation Fee: $249.00,6,(844) 644-0474,https://bit.ly/4pyI66j,https://bit.ly/42JXFwW,https://bit.ly/3GUCv7g,,True,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,CleanSky Energy,Free Nights 6,0.145,0.141,0.139,1,Fixed,6,False,True,,Cancellation Fee: $100.00,100,(888) 733-5557,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=b581ef76-b4a1-4374-9c74-d6cc57c10b85.html&id_plan=550601,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=11d798c7-9868-49b3-86a4-cb4a7caad2ee.pdf&id_plan=539331,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=9dd4508a-09d9-4c6c-817d-24d53bdae46c.pdf&id_plan=539331,https://signup.cleanskyenergy.com/rates?utility_id=113&promocode=PTCHOOSETX,True,False,5
76107,ONCOR ELECTRIC DELIVERY COMPANY,JUST ENERGY,Basics PTC - 24,0.163,0.159,0.157,1,Fixed,24,False,False,,Cancellation Fee: $175.00,31,(866) 327-0821,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=Vy73faZEbCI=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=,https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=Vy73faZEbCI=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=,https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf,https://justenergy.com/affiliatepartner/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT,True,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,Texans Choice Power LLC,Choose 6,0.125,0.121,0.119,1,Fixed,6,False,False,,Cancellation Fee: $100,35,(833) 488-6328,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153838&type=EFL&title=153838_EFL&language=english,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153838&type=TOS&title=153838_TOS,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&ProductID=153838&type=YRAC&title=Your%20Rights%20As%20A%20Customer&promocode=&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,True,False,-1
76107,ONCOR ELECTRIC DELIVERY COMPANY,IRONHORSE POWER SERVICES LLC,Giddy Up 24,0.155,0.151,0.148,1,Fixed,24,False,False,,Cancellation Fee: $250.00,6,(866) 316-1549,https://ironhorse-storage.s3.us-west-2.amazonaws.com/public/efl/ONC-24-PC-0-100250.pdf,https://ironhorsepowerservices.com/static/documents/tos.pdf,https://ironhorsepowerservices.com/static/documents/yrac.pdf,https://signup.ironhorsepowerservices.com/ironhorse-ptc/ONC-24-PC-0-100250,True,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,GEXA ENERGY,Gexa Eco Choice 12,0.136,0.132,0.13,1,Fixed,12,False,False,,Cancellation Fee: $150.00,100,(866) 329-4392,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHI12&tdspcode=ONCOR_ELEC,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=YRAC,https://newenroll.gexaenergy.com/?refid=PTC_EcoChoice12&ul=1000&tdsp=ONCOR_ELEC,True,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,AMIGO ENERGY,Sustainable Lifestyle - 3,0.119,0.11,0.106,1,Fixed,3,False,False,,Cancellation Fee: $175.00,31,(866) 327-0839,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=/QJYi7R2WGU=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=/QJYi7R2WGU=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf,https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,True,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,RELIANT,Reliant Power on 36 Plan,0.174,0.165,0.16,1,Fixed,36,False,False,,Cancellation Fee: $395.00,24,(855) 350-8650,https://www.reliant.com/defl/R1F00180021169A.pdf,https://www.reliant.com/files/0901751883727dcd.pdf,https://www.reliant.com/files/090175188358df5d.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_,True,False,5
76107,ONCOR ELECTRIC DELIVERY COMPANY,TARA ENERGY,Basics PTC - 60,0.163,0.159,0.157,1,Fixed,60,False,False,,Cancellation Fee: $175.00,31,(866) 327-0880,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=zMA4Cd/qvUU=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=zMA4Cd/qvUU=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf,https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT,True,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,AMIGO ENERGY,Basics PTC - 60,0.163,0.159,0.157,1,Fixed,60,False,False,,Cancellation Fee: $175.00,31,(866) 327-0839,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=eicUqR30J0Y=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=eicUqR30J0Y=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf,https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT,True,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,Energy Texas,No Bull 4,0.11,0.11,0.111,1,Fixed,4,False,False,,Cancellation Fee: $20 / remaining month,100,(888) 512-0330,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/19552/?locale=en,https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf,https://cdn.energytexas.com/EnergyTexasYRAC_en.pdf,https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=oncor&utm_medium=state-shopping&utm_term=NB4,False,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,REVOLUTION ENERGY LLC,Stars and Stripes 18,0.145,0.137,0.133,1,Fixed,18,False,False,,Cancellation Fee: $250.00,26,(888) 374-1776,https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-ONCORD-Stars and Stripes 18 (English).pdf,https://3738aa9406f947fbf588-fef99a859c0606e900b297be46ec6ca9.ssl.cf5.rackcdn.com/Base/TOS-Base-20220601-000000-English%20(Resi%20+%20Sm%20Comm).pdf,https://def75beca229ccab6443-f01fe966d1b101aea30e2f18547da693.ssl.cf5.rackcdn.com/misc/RAC-20221201-000000-English%20(Resi%20+%20Sm%20Comm).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329218&promotion=NONE&valid=N&referral=&landingpage=ptc,True,False,1
76107,ONCOR ELECTRIC DELIVERY COMPANY,CONSTELLATION NEWENERGY INC,Simple Switch 6,0.128,0.124,0.122,1,Fixed,6,False,False,,Cancellation Fee: $50.00,26,(855) 797-8465,https://www.constellation.com/bin/residential/GetContractVersionPDF?versionNum=4906390,https://www.constellation.com/bin/residential/GetContractVersionPDF?versionNum=4901770,https://www.constellation.com/bin/residential/GetContractVersionPDF?versionNum=4863292,https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html?UTM_source=powertochoose.org&UTM_medium=referral,False,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,TARA ENERGY,Balanced Days Bundle - 3,0.118,0.11,0.106,1,Fixed,3,False,True,,Cancellation Fee: $175.00,31,(866) 327-0880,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=ODdY/I3xZsY=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=ODdY/I3xZsY=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf,https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,True,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,JUST ENERGY,Basics PTC - 60,0.163,0.159,0.157,1,Fixed,60,False,False,,Cancellation Fee: $175.00,31,(866) 327-0821,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=1pgisBt1Zfg=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=,https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=1pgisBt1Zfg=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=,https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf,https://justenergy.com/affiliatepartner/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT,True,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,INFUSE ENERGY,Essential Infusion 6,0.125,0.118,0.115,1,Fixed,6,False,False,,Cancellation Fee: $150.00,26,(844) 463-8732,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202601/EFL-20260107-144900-ONCORD-Essential Infusion 6 (English).pdf,http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS%20-%20Infuse%20Energy%20(ENG)%20(Resi%20+%20Sm%20Comm)%20(NOV2021).pdf,http://2082f247f0b6ad0efff8-055e3e7ce6867338be787e3e1fe912d6.r54.cf5.rackcdn.com/misc/RAC-20231024-000000-English%20(Resi%20%2B%20Sm%20Comm).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1623021&promotion=NONE&valid=N&referral=&landingpage=ptc,True,False,1
76107,ONCOR ELECTRIC DELIVERY COMPANY,CleanSky Energy,Embrace Green 24 - New Customer Special,0.145,0.141,0.139,1,Fixed,24,False,False,,Cancellation Fee: $225.00,100,(888) 733-5557,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=555539,https://rates.cleanskyenergy.com:8443/rates/DownloadDoc?path=39d11e90-f8dc-4862-9460-6bad732461ec.pdf&id_plan=255158,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=9dd4508a-09d9-4c6c-817d-24d53bdae46c.pdf&id_plan=315698,https://signup.cleanskyenergy.com/rates?utility_id=113&promocode=PTCHOOSETX,True,False,5
76107,ONCOR ELECTRIC DELIVERY COMPANY,GOOD CHARLIE & CO LLC,GoodEnergy 24,0.16,0.151,0.146,1,Fixed,24,False,False,,Cancellation Fee: $20 per month remaining,26,(888) 462-0060,https://api.goodcharlie.com/products/2047/EFL/Oncor/latest/en,https://api.goodcharlie.com/products/2047/tos/Centerpoint/latest/en,https://api.goodcharlie.com/products/2047/yrac/Centerpoint/latest/en,https://goodcharlie.me/PTC-GoodEnergy24-ONCOR,False,False,5
76107,ONCOR ELECTRIC DELIVERY COMPANY,CIRRO ENERGY,Smart Simple 36,0.162,0.157,0.155,1,Fixed,36,False,False,,Cancellation Fee: $395.00,24,(844) 417-7180,https://www.cirroenergy.com/defl/M1F00175410851B.pdf,https://www.cirroenergy.com/files/09017518836818ee.pdf,https://www.cirroenergy.com/files/0901751883594fa4.pdf,https://www.cirroenergy.com/lp/ptcZipCodeSearch?tdsp_code=D0002&promo_code=WA198B&txtPromocode=WA198B&fromLP=ptc&sid=APTC_1685677096&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,True,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,INFUSE ENERGY,Essential Infusion 12,0.143,0.137,0.134,1,Fixed,12,False,False,,Cancellation Fee: $200.00,26,(844) 463-8732,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202601/EFL-20260107-144900-ONCORD-Essential Infusion 12 (English).pdf,http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS%20-%20Infuse%20Energy%20(ENG)%20(Resi%20+%20Sm%20Comm)%20(NOV2021).pdf,http://2082f247f0b6ad0efff8-055e3e7ce6867338be787e3e1fe912d6.r54.cf5.rackcdn.com/misc/RAC-20231024-000000-English%20(Resi%20%2B%20Sm%20Comm).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1622991&promotion=NONE&valid=N&referral=&landingpage=ptc,True,False,1
