"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[YRACURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"34927","TEXAS-NEW MEXICO POWER COMPANY","Energy Texas","No Bull 36","0.1690","0.1660","0.1640","","False","False","1","Fixed","100","36","20 por cada mes restante","https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Planes de tarifa fija, sencillos y sin tonterías, diseñados por Texanos para Texanos. ¡Llámenos al 1-888-512-0330 y regístrese hoy mismo!","https://cdn.energytexas.com/energy-texas-tos-es-version-1.pdf","https://cdn.energytexas.com/EnergyTexasYRAC_es.pdf","False","","https://api.energytexas.com/api/pricing/offers/latest-offers-efl/12913/?locale=es","https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=NB36","","(888) 512-0330","FALSE","FALSE","Spanish","3"
"34906","TEXAS-NEW MEXICO POWER COMPANY","Energy Texas","No Bull 12","0.1640","0.1610","0.1600","","False","False","1","Fixed","100","12","20 / remaining month","https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!","https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf","https://cdn.energytexas.com/EnergyTexasYRAC_en.pdf","False","","https://api.energytexas.com/api/pricing/offers/latest-offers-efl/12745/?locale=en","https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=NB12","","(888) 512-0330","FALSE","FALSE","English","3"
"34907","TEXAS-NEW MEXICO POWER COMPANY","Energy Texas","No Bull 12","0.1640","0.1610","0.1600","","False","False","1","Fixed","100","12","20 por cada mes restante","https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Planes de tarifa fija, sencillos y sin tonterías, diseñados por Texanos para Texanos. ¡Llámenos al 1-888-512-0330 y regístrese hoy mismo!","https://cdn.energytexas.com/energy-texas-tos-es-version-1.pdf","https://cdn.energytexas.com/EnergyTexasYRAC_es.pdf","False","","https://api.energytexas.com/api/pricing/offers/latest-offers-efl/12745/?locale=es","https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=NB12","","(888) 512-0330","FALSE","FALSE","Spanish","3"
"34860","TEXAS-NEW MEXICO POWER COMPANY","Discount Power","Discount Nights 12","0.1920","0.1840","0.1800","","False","True","1","Fixed","24","12","150.00","https://www.discountpowertx.com","Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4131.","https://www.discountpowertx.com/files/0901751883681d09.pdf","https://www.discountpowertx.com/files/0901751883594fa5.pdf","False","","https://www.discountpowertx.com/defl/M1F00176415179B.pdf","https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0003&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None","","(855) 265-9153","TRUE","FALSE","English","3"
"35067","TEXAS-NEW MEXICO POWER COMPANY","NEXTVOLT TEXAS LLC","Reliable Fixed 12","0.1630","0.1550","0.1510","","False","False","1","Fixed","6","12","149.00","https://www.nextvoltenergy.com/?mtm_source=PTC&mtm_medium=Referral","","https://nextvolt.lonestarbillpro.com/docs/nextvolt-tx-tos.pdf","https://nextvolt.lonestarbillpro.com/docs/nextvolt-tx-yrac.pdf","False","","https://myaccountpage.nextvoltenergy.com/docs/efls/output/20260108_1_RF12-144_TNMP_HOUSTON_001.pdf","https://www.nextvoltenergy.com/texas/electricity-plans/?cid=PTC20251002065224&mtm_source=PTC&mtm_medium=Referral","","(844) 332-8658","FALSE","FALSE","English",
"35078","TEXAS-NEW MEXICO POWER COMPANY","RHYTHM","Digital Choice 12","0.1640","0.1610","0.1600","","False","False","1","Fixed","100","12","20 / remaining month","https://gotrhythm.com?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!","https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf","https://cdn.gotrhythm.com/RhythmYRAC_en.pdf","False","","https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16291/?locale=en","https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=DC12","","(877) 649-0441","FALSE","FALSE","English","3"
"35079","TEXAS-NEW MEXICO POWER COMPANY","RHYTHM","Digital Choice 12","0.1640","0.1610","0.1600","","False","False","1","Fixed","100","12","20 por cada mes restante","https://gotrhythm.com?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Asegura un plan de electricidad 100% renovable. | Ten tranquilidad con nuestra promesa de 30 días de energía sin complicaciones. | ¡Disfruta precios justos sin cargos ocultos! | Con servicio al cliente disponible en Texas los 7 días de la semana. | Ahorra en tu factura con las recompensas Rhythm. | ¡Llámanos al 1-877-649-0441 y regístrate hoy!","https://cdn.gotrhythm.com/rhythm-tos-es-version-8.pdf","https://cdn.gotrhythm.com/RhythmYRAC_es.pdf","False","","https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16291/?locale=es","https://gotrhythm.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=DC12","","(877) 649-0441","FALSE","FALSE","Spanish","3"
"35091","TEXAS-NEW MEXICO POWER COMPANY","Budget Power","No Gimmicks Green 12","0.1610","0.1530","0.1500","","False","False","1","Fixed","100","12","100.00","https://www.budgetpowertx.com","Promo Code PTC","https://signup.budgetpowertx.com/Home/TOS?productId=33605","https://signup.budgetpowertx.com/Home/YRAC?productId=33605","False","","https://signup.budgetpowertx.com/Home/EFL?productId=33605&Promo=","https://signup.budgetpowertx.com/Home/index?ProductCode=RN12000514&Promo=PTC","","(888) 699-0747","TRUE","FALSE","English","2"
"35191","TEXAS-NEW MEXICO POWER COMPANY","SFE ENERGY TEXAS INC","SFE RewardsPlus - 12","0.1910","0.1770","0.1700","","False","False","1","Fixed","35","12","175.00","https://www.sfeenergy.com/texas/","Enjoy peace of mind and predictable pricing with the SFE RewardsPlus Plan - a simple, stable electricity plan designed with you in mind. Each month, you’ll receive $50 in reward dollars to spend on local deals, dining, entertainment, online shopping, gift cards, and more*. Plus, after 60 days of continuous service, you can call us and request your 4 free LED bulbs*. It’s a plan that rewards you every step of the way. *Reward dollars and LED bulb offers are subject to terms and conditions.","https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_R01_18_AUG_25.pdf_1.PDF","https://empowerdocs.blob.core.windows.net/yracdocuments/TC_TX_YRAC_R01_05_JUN_25.pdf_0.PDF","False","","https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517372835403_EFL_SFE%20Residential%20Fixed%20TNMP%2012English.pdf","https://www.sfeenergy.com/texas/","","(888) 351-2169","TRUE","FALSE","English",
"35192","TEXAS-NEW MEXICO POWER COMPANY","SFE ENERGY TEXAS INC","SFE RewardsPlus - 24","0.1950","0.1810","0.1740","","False","False","1","Fixed","35","24","175.00","https://www.sfeenergy.com/texas/","Enjoy peace of mind and predictable pricing with the SFE RewardsPlus Plan - a simple, stable electricity plan designed with you in mind. Each month, you’ll receive $50 in reward dollars to spend on local deals, dining, entertainment, online shopping, gift cards, and more*. Plus, after 60 days of continuous service, you can call us and request your 4 free LED bulbs*. It’s a plan that rewards you every step of the way. *Reward dollars and LED bulb offers are subject to terms and conditions.","https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_R01_18_AUG_25.pdf_1.PDF","https://empowerdocs.blob.core.windows.net/yracdocuments/TC_TX_YRAC_R01_05_JUN_25.pdf_0.PDF","False","","https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517437249028_EFL_SFE%20Residential%20Fixed%20TNMP%2024English.pdf","https://www.sfeenergy.com/texas/","","(888) 351-2169","TRUE","FALSE","English",
"35193","TEXAS-NEW MEXICO POWER COMPANY","SFE ENERGY TEXAS INC","SFE RewardsPlus - 36","0.1950","0.1810","0.1740","","False","False","1","Fixed","35","36","175.00","https://www.sfeenergy.com/texas/","Enjoy peace of mind and predictable pricing with the SFE RewardsPlus Plan - a simple, stable electricity plan designed with you in mind. Each month, you’ll receive $50 in reward dollars to spend on local deals, dining, entertainment, online shopping, gift cards, and more*. Plus, after 60 days of continuous service, you can call us and request your 4 free LED bulbs*. It’s a plan that rewards you every step of the way. *Reward dollars and LED bulb offers are subject to terms and conditions.","https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_R01_18_AUG_25.pdf_1.PDF","https://empowerdocs.blob.core.windows.net/yracdocuments/TC_TX_YRAC_R01_05_JUN_25.pdf_0.PDF","False","","https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517629644620_EFL_SFE%20Residential%20Fixed%20TNMP%2036English.pdf","https://www.sfeenergy.com/texas/","","(888) 351-2169","TRUE","FALSE","English",
"35281","TEXAS-NEW MEXICO POWER COMPANY","RHYTHM","Rhythm Saver 12","0.2270","0.1240","0.1720","Rhythm will automatically apply a $100 bill credit to your invoice for each billing cycle where usage is at least 1000 kWh.","False","False","1","Fixed","100","12","20 / remaining month","https://gotrhythm.com?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!","https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf","https://cdn.gotrhythm.com/RhythmYRAC_en.pdf","False","","https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16846/?locale=en","https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=RS12","","(877) 649-0441","FALSE","TRUE","English","3"
"35282","TEXAS-NEW MEXICO POWER COMPANY","RHYTHM","Rhythm Saver 12","0.2270","0.1240","0.1720","Rhythm aplicará automáticamente un crédito de $100 a su factura por cada ciclo de facturación donde el uso sea de al menos 1000 kWh.","False","False","1","Fixed","100","12","20 por cada mes restante","https://gotrhythm.com?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Asegura un plan de electricidad 100% renovable. | Ten tranquilidad con nuestra promesa de 30 días de energía sin complicaciones. | ¡Disfruta precios justos sin cargos ocultos! | Con servicio al cliente disponible en Texas los 7 días de la semana. | Ahorra en tu factura con las recompensas Rhythm. | ¡Llámanos al 1-877-649-0441 y regístrate hoy!","https://cdn.gotrhythm.com/rhythm-tos-es-version-8.pdf","https://cdn.gotrhythm.com/RhythmYRAC_es.pdf","False","","https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16846/?locale=es","https://gotrhythm.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=RS12","","(877) 649-0441","FALSE","TRUE","Spanish","3"
"35223","TEXAS-NEW MEXICO POWER COMPANY","SFE ENERGY TEXAS INC","SFE RewardsPlus - 12","0.1910","0.1770","0.1700","","False","False","1","Fixed","35","12","175.00","https://www.sfeenergy.com/texas/","Disfruta tranquilidad y precios predecibles con el Plan SFE RewardsPlus – un plan de electricidad simple y estable, diseñado pensando en usted.  Cada mes, recibirá $50 en dólares de recompensa para gastar en ofertas locales, restaurantes, entretenimiento, compras en línea, tarjetas de regalo y mucho más*. Además, después de 60 días de servicio continuo, puede llamarnos y solicitar sus 4 focos LED gratis*. Es un plan que lo recompensa en cada paso del camino. *Los dólares de recompensa y los focos LED están sujetos a términos y condiciones.","https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_S01_18_AUG_25.pdf_1.PDF","https://empowerdocs.blob.core.windows.net/yracdocuments/TC_TX_YRAC_S01_05_JUN_25.pdf_0.PDF","False","","https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517356502545_EFL_SFE%20Residential%20Fixed%20TNMP%2012Spanish.pdf","https://www.sfeenergy.com/texas/","","(888) 351-2169","TRUE","FALSE","Spanish",
"35224","TEXAS-NEW MEXICO POWER COMPANY","SFE ENERGY TEXAS INC","SFE RewardsPlus - 36","0.1950","0.1810","0.1740","","False","False","1","Fixed","35","36","175.00","https://www.sfeenergy.com/texas/","Disfruta tranquilidad y precios predecibles con el Plan SFE RewardsPlus – un plan de electricidad simple y estable, diseñado pensando en usted.  Cada mes, recibirá $50 en dólares de recompensa para gastar en ofertas locales, restaurantes, entretenimiento, compras en línea, tarjetas de regalo y mucho más*. Además, después de 60 días de servicio continuo, puede llamarnos y solicitar sus 4 focos LED gratis*. Es un plan que lo recompensa en cada paso del camino. *Los dólares de recompensa y los focos LED están sujetos a términos y condiciones.","https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_S01_18_AUG_25.pdf_1.PDF","https://empowerdocs.blob.core.windows.net/yracdocuments/TC_TX_YRAC_S01_05_JUN_25.pdf_0.PDF","False","","https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517614045013_EFL_SFE%20Residential%20Fixed%20TNMP%2036Spanish.pdf","https://www.sfeenergy.com/texas/","","(888) 351-2169","TRUE","FALSE","Spanish",
"35225","TEXAS-NEW MEXICO POWER COMPANY","SFE ENERGY TEXAS INC","SFE RewardsPlus - 24","0.1950","0.1810","0.1740","","False","False","1","Fixed","35","24","175.00","https://www.sfeenergy.com/texas/","Disfruta tranquilidad y precios predecibles con el Plan SFE RewardsPlus – un plan de electricidad simple y estable, diseñado pensando en usted.  Cada mes, recibirá $50 en dólares de recompensa para gastar en ofertas locales, restaurantes, entretenimiento, compras en línea, tarjetas de regalo y mucho más*. Además, después de 60 días de servicio continuo, puede llamarnos y solicitar sus 4 focos LED gratis*. Es un plan que lo recompensa en cada paso del camino. *Los dólares de recompensa y los focos LED están sujetos a términos y condiciones.","https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_S01_18_AUG_25.pdf_1.PDF","https://empowerdocs.blob.core.windows.net/yracdocuments/TC_TX_YRAC_S01_05_JUN_25.pdf_0.PDF","False","","https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517421609331_EFL_SFE%20Residential%20Fixed%20TNMP%2024Spanish.pdf","https://www.sfeenergy.com/texas/","","(888) 351-2169","TRUE","FALSE","Spanish",
"35291","TEXAS-NEW MEXICO POWER COMPANY","Energy Texas","The Lone Saver 12","0.2270","0.1240","0.1720","Energy Texas will automatically apply a $100 bill credit to your invoice for each billing cycle where usage is at least 1000 kWh.","False","False","1","Fixed","100","12","20 / remaining month","https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!","https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf","https://cdn.energytexas.com/EnergyTexasYRAC_en.pdf","False","","https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/17001/?locale=en","https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=LS12","","(888) 512-0330","FALSE","TRUE","English","3"
"35292","TEXAS-NEW MEXICO POWER COMPANY","Energy Texas","The Lone Saver 12","0.2270","0.1240","0.1720","Energy Texas aplicará automáticamente un crédito de $100 a su factura por cada ciclo de facturación donde el uso sea de al menos 1000 kWh.","False","False","1","Fixed","100","12","20 por cada mes restante","https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Planes de tarifa fija, sencillos y sin tonterías, diseñados por Texanos para Texanos. ¡Llámenos al 1-888-512-0330 y regístrese hoy mismo!","https://cdn.energytexas.com/energy-texas-tos-es-version-1.pdf","https://cdn.energytexas.com/EnergyTexasYRAC_es.pdf","False","","https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/17001/?locale=es","https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=LS12","","(888) 512-0330","FALSE","TRUE","Spanish","3"
"35162","TEXAS-NEW MEXICO POWER COMPANY","Octopus Energy","OctopusFlex","0.2090","0.2010","0.1970","","False","True","1","Fixed","100","12","150.00","https://octopusenergy.com/affiliate/ptc","Octopus Flex is a 100% renewable time-of-use electricity plan that rewards you with lower rates for using energy during off-peak hours (10 PM–6 AM). You’ll save even more during spring and fall, when energy is cleaner and cheaper. Shift your usage, like running appliances or charging your EV at night, and enjoy big savings while supporting a greener grid.","https://assets.octopusenergy.com/x/c67e66d0f8/tos-en.pdf?_gl=1*1nvlavs*_gcl_au*MTAyMzQxNTI2My4xNzQ4ODc3MjA2*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*czE3NDk2Njc2ODkkbzE4MTgkZzEkdDE3NDk2Njc2OTQkajU1JGwwJGg3MjY1NDI0Nzk.","https://assets.octopusenergy.com/x/5926b3a49f/yrac-en.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","False","","https://octopusenergy.com/efl?id=373&service-provider=TNMP&load-zone=LZ_WEST&lang=en","https://octopusenergy.com/affiliate/ptc","","(833) 628-6888","TRUE","FALSE","English","3"
"35251","TEXAS-NEW MEXICO POWER COMPANY","Octopus Energy","OctopusFlex","0.2090","0.2010","0.1970","","False","True","1","Fixed","100","12","150.00","https://octopusenergy.com/es/affiliate/ptc","Octopus Flex es un plan de electricidad 100 % renovable con horario de uso que te recompensa con tarifas más bajas por usar energía fuera de las horas punta (22:00 a 6:00). Ahorrarás aún más en primavera y otoño, cuando la energía es más limpia y económica. Modifica tu consumo, como usar electrodomésticos o cargar tu vehículo eléctrico por la noche, y disfruta de grandes ahorros mientras contribuyes a una red más ecológica.","https://assets.octopusenergy.com/x/c67e66d0f8/tos-es.pdf?_gl=1*1nvlavs*_gcl_au*MTAyMzQxNTI2My4xNzQ4ODc3MjA2*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*czE3NDk2Njc2ODkkbzE4MTgkZzEkdDE3NDk2Njc2OTQkajU1JGwwJGg3MjY1NDI0Nzk.","https://assets.octopusenergy.com/x/5926b3a49f/yrac-es.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","False","","https://octopusenergy.com/efl?id=373&service-provider=TNMP&load-zone=LZ_WEST&lang=es","https://octopusenergy.com/es/affiliate/ptc","","(833) 628-6888","TRUE","FALSE","Spanish","3"
"35311","TEXAS-NEW MEXICO POWER COMPANY","Abundance Energy","Clean Energy 12","0.1830","0.1700","0.1640","","False","False","1","Fixed","100","12","150.00","https://abundanceenergy.com/","Go to Abundance Energy website to see all plans and term lengths.","https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf","https://abundance-public-docs.s3.us-west-2.amazonaws.com/yrac/abundance_energy_yrac_v4_01312024.pdf","False","","https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/CleanEnergy_EFL.docx&rate_id=9878","https://join.abundanceenergy.com/?promoCode=PTC","","(833) 495-0127","TRUE","FALSE","English","3"
"35313","TEXAS-NEW MEXICO POWER COMPANY","AE TEXAS","Smart Secure 36","0.1520","0.1490","0.1470","","False","False","1","Fixed","35","36","20/month remaining","https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1","Experimente la tranquilidad con nuestro plan Smarter Secure, que ofrece una tarifa de energía fija y cargos TDU transparentes sin margen de beneficio. Sin tarifas ocultas, uso mínimo ni trucos.","https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/ESP/TOS.pdf","https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/esp/YRAC.pdf","False","","https://enroll.aetexasco.com/EmailHTML/efl_SPA.aspx?RateID=1936&BrandID=1&PromoCodeID=114","https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1","","(855) 478-4998","TRUE","FALSE","Spanish","2"
"35521","TEXAS-NEW MEXICO POWER COMPANY","Abundance Energy","Straight Forward 6","0.1580","0.1450","0.1390","","False","False","1","Fixed","25","6","150.00","https://abundanceenergy.com/","Go to Abundance Energy website to see all plans and term lengths.","https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf","https://abundance-public-docs.s3.us-west-2.amazonaws.com/yrac/abundance_energy_yrac_v4_01312024.pdf","False","","https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/Straightforward_EFL.docx&rate_id=10037","https://join.abundanceenergy.com/?promoCode=PTC","","(833) 495-0127","TRUE","FALSE","English","3"
"35549","TEXAS-NEW MEXICO POWER COMPANY","CHARIOT ENERGY","Bright Nights 4","0.1440","0.1260","0.1170","","False","True","1","Fixed","100","4","15 per remaining month","https://chariotenergy.com/","Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power. We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.• This product requires Autopay & E-bill set up.","https://signup.chariotenergy.com//Home/TOS?productId=41700","https://signup.chariotenergy.com//Home/YRAC?productId=41700","False","","https://signup.chariotenergy.com//Home/EFl?productId=41700","https://signup.chariotenergy.com//Home/index?ProductCode=RNR04000095&Promo=GqAtunAVIGY=","","(855) 524-2746","FALSE","FALSE","English","1"
"35550","TEXAS-NEW MEXICO POWER COMPANY","CHARIOT ENERGY","Bright Nights 4","0.1440","0.1260","0.1170","","False","True","1","Fixed","100","4","15 por mes restante","https://chariotenergy.com/","Regístrese hoy y reciba 100% energía renovable y limpia sin remordimientos a precios competitivos en comparación con la energía tradicional. Estamos comprometidos a proporcionar a nuestros clientes transparencia, simplicidad y energía limpia respaldados por una experiencia de cliente de clase mundial..• Este producto requiere la configuración de Autopago y Facturación Electrónica.","https://signup.chariotenergy.com//Home/TOS?productId=41700&ver=spanish","https://signup.chariotenergy.com//Home/YRAC?productId=41700&ver=spanish","False","","https://signup.chariotenergy.com//Home/EFl?productId=41700&ver=spanish","https://signup.chariotenergy.com//Home/index?ProductCode=RNR04000095&Promo=GqAtunAVIGY=","","(855) 524-2746","FALSE","FALSE","Spanish","1"
"35620","TEXAS-NEW MEXICO POWER COMPANY","BKV Energy","Daisy 4","0.1450","0.1370","0.1330","","False","False","1","Fixed","29","4","20/remaining month.","www.bkvenergy.com","Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!","https://enroll.bkvenergy.com/Home/TOS?productId=124925","https://enroll.bkvenergy.com/Home/YRAC?productId=124925","False","","https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085571&promo=&term=4","https://enroll.bkvenergy.com/?promo=PTCALL0001","","(855) 258-4797","TRUE","FALSE","English","2"
"35621","TEXAS-NEW MEXICO POWER COMPANY","BKV Energy","Daisy 4","0.1450","0.1370","0.1330","","False","False","1","Fixed","29","4","20/por cada mes restante","www.bkvenergy.com","Esta oferta es exclusiva para nuevos clientes que se inscriban a través del sitio web Power to Choose.","https://enroll.bkvenergy.com/Home/TOS?productId=124925&ver=spanish","https://enroll.bkvenergy.com/Home/YRAC?productId=124925&ver=spanish","False","","https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085571&promo=&term=4&ver=spanish","https://enroll.bkvenergy.com/?promo=PTCALL0001","","(855) 258-4797","TRUE","FALSE","Spanish","2"
"35622","TEXAS-NEW MEXICO POWER COMPANY","Abundance Energy","Straight Forward 3","0.1520","0.1390","0.1320","","False","False","1","Fixed","25","3","150.00","https://abundanceenergy.com/","Go to Abundance Energy website to see all plans and term lengths.","https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf","https://abundance-public-docs.s3.us-west-2.amazonaws.com/yrac/abundance_energy_yrac_v4_01312024.pdf","False","","https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/Straightforward_EFL.docx&rate_id=10061","https://join.abundanceenergy.com/?promoCode=PTC","","(833) 495-0127","TRUE","FALSE","English","3"
"35641","TEXAS-NEW MEXICO POWER COMPANY","CHAMPION ENERGY SERVICES LLC","Champ Saver-16","0.1820","0.1740","0.1700","","False","False","1","Fixed","26","16","250.00","http://www.championenergyservices.com/","","https://champion-cdn-a8c0crgta3hkfpa3.a02.azurefd.net/assets/pdfs/CES-TX-TOS-062424.pdf","https://champion-cdn-a8c0crgta3hkfpa3.a02.azurefd.net/assets/pdfs/YRAC_ES.pdf","False","","https://docs.championenergyservices.com/ExternalDocs?planname=PN2387&state=TX&language=ES","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose","","(877) 653-5090","FALSE","FALSE","Spanish","5"
"35594","TEXAS-NEW MEXICO POWER COMPANY","RHYTHM","Digital Choice 8","0.1710","0.1680","0.1670","","False","False","1","Fixed","100","8","20 / remaining month","https://gotrhythm.com?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!","https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf","https://cdn.gotrhythm.com/RhythmYRAC_en.pdf","False","","https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/18477/?locale=en","https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=DC8","","(877) 649-0441","FALSE","FALSE","English","3"
