plan_id,plan_name,rep_name,tdu_area,rate_type,term_months,price_kwh_500,price_kwh_1000,price_kwh_2000,base_charge_monthly,early_termination_fee,renewable_pct,is_prepaid,is_tou,special_terms,efl_url,enrollment_url
24634,Sustainable Living Bundle - 3,JUST ENERGY,AEP_CENTRAL,FIXED,3,11.799999999999999,11.1,10.7,0.0,175.0,31,False,False,A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0821 to enroll!,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=9CD4Q9qqxpw=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=,https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
24640,Sustainable Days Bundle - 3,JUST ENERGY,AEP_CENTRAL,FIXED,3,11.799999999999999,11.1,10.7,0.0,175.0,31,False,True,FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0821 to enroll!,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=4X8tgdFCERI=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=,https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
24656,Sustainable Living Bundle - 3,JUST ENERGY,AEP_CENTRAL,FIXED,3,11.799999999999999,11.1,10.7,0.0,175.0,31,False,False,"Para inscribirse se requiere una configuración de GoodBundle de un mes y una compra de compensación de carbono de $49.99. Cargos de transmisión y distribución transferidos al costo. ¡Para registrarse hoy, llame a nuestra línea directa para clientes al (866) 327-0821!",https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=9CD4Q9qqxpw=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=,https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
24675,Sustainable Days Bundle - 3,JUST ENERGY,AEP_CENTRAL,FIXED,3,11.799999999999999,11.1,10.7,0.0,175.0,31,False,True,FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0821 to enroll!,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=4X8tgdFCERI=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=,https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
24810,Reliant Power On 12 Plan,RELIANT,AEP_CENTRAL,FIXED,12,17.299999999999997,16.5,16.0,0.0,150.0,24,False,False,This offer is for new customers only who enroll through Power to Choose,https://www.reliant.com/defl/R1F00180021353A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
24975,Chariot Freedom,CHARIOT ENERGY,AEP_CENTRAL,VARIABLE,0,16.3,15.9,15.8,0.0,0.0,100,False,False,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power. We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.",https://signup.chariotenergy.com//Home/EFl?productId=41590,https://signup.chariotenergy.com//Home/index?ProductCode=RN01000001&Promo=GqAtunAVIGY=
26025,Autopay Texas 18,DIRECT ENERGY,AEP_CENTRAL,FIXED,18,17.299999999999997,16.5,16.0,0.0,180.0,24,False,False,"Lock in a fixed Texas energy rate for 18 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $180 early termination fee. Terms and conditions apply.",https://documents.directenergy.com/dynamic/efl/D1F00171873954A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0004&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
26026,Autopay Texas 18,DIRECT ENERGY,AEP_CENTRAL,FIXED,18,17.299999999999997,16.5,16.0,0.0,180.0,24,False,False,"Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes. Debe inscribirse en pago automático cuando se registre para recibir la tarifa de electricidad con descuento. Si detienes el pago automático en cualquier momento durante tu contrato, se te cobrará una Tarifa de Interrupción de Pago Automático de $5/mes. Si cancela su plan antes de tiempo, se le cobrará una tarifa de cancelación anticipada de $180. Se aplican los términos y condiciones. .",https://documents.directenergy.com/dynamic/efl/D1F00171873955A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0004&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
26125,Frontier Power Saver 6,FRONTIER UTILITIES,AEP_CENTRAL,FIXED,6,11.899999999999999,11.5,11.4,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVR06&tdspcode=AEP_CENT,https://newenroll.frontierutilities.com/?refid=PTCFPS06&ul=1000&tdsp=AEP_CENT
26126,Frontier Power Saver 6,FRONTIER UTILITIES,AEP_CENTRAL,FIXED,6,11.899999999999999,11.5,11.4,0.0,150.0,30,False,False,Esta oferta se aplica solo a nuevos clientes que se inscriben a traves de Poder de Escoger.,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=FPOWSVR06&tdspcode=AEP_CENT,https://newenroll.frontierutilities.com/?refid=PTCFPS06&ul=1000&tdsp=AEP_CENT
26145,Gexa Eco Choice 12,GEXA ENERGY,AEP_CENTRAL,FIXED,12,14.299999999999999,13.900000000000002,13.8,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHI12&tdspcode=AEP_CENT,https://newenroll.gexaenergy.com/?refid=PTC_EcoChoice12&ul=1000&tdsp=AEP_CENT
26146,Gexa Eco Choice 12,GEXA ENERGY,AEP_CENTRAL,FIXED,12,14.299999999999999,13.900000000000002,13.8,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=GXAECOCHI12&tdspcode=AEP_CENT,https://www.gexaenergy.com/P2CSP/
26301,Octo Green 12,Octopus Energy,AEP_CENTRAL,FIXED,12,15.1,14.799999999999999,14.6,0.0,150.0,100,False,False,"An energy plan that combines technology and green energy! Sign up and connect your qualifying smart device (thermostat or electric vehicle (EV)) to our Intelligent Octopus feature through our App for a lower Octopus Energy Charge. If no qualifying smart device is connected then the default Octopus Energy Charge shall apply. Please review to the Electricity Facts Label for additional details. More information on Intelligent Octopus terms and conditions can be found at https://assets.octopusenergy.com/x/e71b875d6d/intelligent-octopus-en.pdf. Interested in qualifying for the discounted rate, call one of our Energy Specials at (833) 628-6888! Qualifying smart thermostats include: Amazon, Honeywell, ecobee and Sensi. Qualifying EVs include: BMW, Tesla, Audi, Mini Cooper, Volkswagen, Porsche, Ford, and Jaguar.",https://octopusenergy.com/efl?id=340&service-provider=AEP_TCC&load-zone=LZ_SOUTH&lang=en,https://octopusenergy.com/affiliate/ptc
26328,Choose 12,SPARK ENERGY LLC,AEP_CENTRAL,FIXED,12,14.899999999999999,14.6,14.399999999999999,0.0,100.0,35,False,False,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148467&type=EFL&title=Electricity+Facts+Label&language=english,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC
26331,Choose 12,SPARK ENERGY LLC,AEP_CENTRAL,FIXED,12,14.899999999999999,14.6,14.399999999999999,0.0,100.0,35,False,False,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148467&type=EFL&title=Electricity+Facts+Label&language=spanish,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC
26332,Choose 15,SPARK ENERGY LLC,AEP_CENTRAL,FIXED,15,15.0,14.7,14.499999999999998,0.0,100.0,35,False,False,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148472&type=EFL&title=Electricity+Facts+Label&language=english,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC
26334,Choose 15,SPARK ENERGY LLC,AEP_CENTRAL,FIXED,15,15.0,14.7,14.499999999999998,0.0,100.0,35,False,False,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148472&type=EFL&title=Electricity+Facts+Label&language=spanish,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC
26807,Reliant Power on 36 Plan,RELIANT,AEP_CENTRAL,FIXED,36,17.299999999999997,16.5,16.0,0.0,395.0,24,False,False,This offer is for new customers only who enroll through Power to Choose,https://www.reliant.com/defl/R1F00180021173A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
26868,Autopay Texas 24,DIRECT ENERGY,AEP_CENTRAL,FIXED,24,17.5,16.7,16.2,0.0,295.0,24,False,False,"Lock in a fixed Texas energy rate for 24 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $135 early termination fee. Terms and conditions apply.",https://documents.directenergy.com/dynamic/efl/D1F00171874029A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0004&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
26869,Autopay Texas 24,DIRECT ENERGY,AEP_CENTRAL,FIXED,24,17.5,16.7,16.2,0.0,295.0,24,False,False,"Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes. Debe inscribirse en pago automático cuando se registre para recibir la tarifa de electricidad con descuento. Si detienes el pago automático en cualquier momento durante tu contrato, se te cobrará una Tarifa de Interrupción de Pago Automático de $5/mes. Si cancela su plan antes de tiempo, se le cobrará una tarifa de cancelación anticipada de $135. Se aplican los términos y condiciones. .",https://documents.directenergy.com/dynamic/efl/D1F00171874033A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0004&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
26878,Autopay Texas 36,DIRECT ENERGY,AEP_CENTRAL,FIXED,36,17.599999999999998,16.8,16.3,0.0,295.0,24,False,False,"Lock in a fixed Texas energy rate for 36 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $135 early termination fee. Terms and conditions apply.",https://documents.directenergy.com/dynamic/efl/D1F00171873862A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0004&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
26879,Autopay Texas 36,DIRECT ENERGY,AEP_CENTRAL,FIXED,36,17.599999999999998,16.8,16.3,0.0,295.0,24,False,False,"Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes. Debe inscribirse en pago automático cuando se registre para recibir la tarifa de electricidad con descuento. Si detienes el pago automático en cualquier momento durante tu contrato, se te cobrará una Tarifa de Interrupción de Pago Automático de $5/mes. Si cancela su plan antes de tiempo, se le cobrará una tarifa de cancelación anticipada de $135. Se aplican los términos y condiciones. .",https://documents.directenergy.com/dynamic/efl/D1F00171873863A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0004&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
27014,True Value 12,TRUE POWER,AEP_CENTRAL,FIXED,12,14.000000000000002,13.600000000000001,13.5,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/AEP%20Central/776,https://truepower.com/partner/ptc/
26934,Reliant Power on 36 Plan,RELIANT,AEP_CENTRAL,FIXED,36,17.299999999999997,16.5,16.0,0.0,395.0,24,False,False,Esta oferta es solo para nuevos clientes que se inscriben a través de Power to Choose,https://www.reliant.com/defl/R1F00180021174A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&language_code=es_US&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
27045,Pollution Free e-Plus 36 Choice,GREEN MOUNTAIN ENERGY COMPANY,AEP_CENTRAL,FIXED,36,18.0,17.2,16.7,0.0,395.0,100,False,False,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/defl/G1F00172600811A.pdf,https://shop.greenmountainenergy.com/texas/home-energy-solutions/products/?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WA0TEZ&sid=APTC_1726590650&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
27055,Pollution Free e-Plus 36 Choice,GREEN MOUNTAIN ENERGY COMPANY,AEP_CENTRAL,FIXED,36,18.0,17.2,16.7,0.0,395.0,100,False,False,¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.,https://signup.greenmountain.com/defl/G1F00172600814A.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P36
27099,Connect & Save 12 -      Save Energy. Get Paid.,OhmConnect Energy,AEP_CENTRAL,FIXED,12,15.4,15.1,14.899999999999999,0.0,150.0,26,False,False,Choose the energy company that pays you! Sign up for a low rate and earn rewards when you participate in our energy-saving events. Automate and earn more rewards with smart home devices after you sign up! Learn more at: tx.ohmconnect.com,https://bit.ly/3LbnlQ2,https://www.ohmconnect.com/texas/?aid=736101&lsid=2&campaign=ptc&locale=en
27123,True Value 36,TRUE POWER,AEP_CENTRAL,FIXED,36,14.799999999999999,14.399999999999999,14.299999999999999,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/AEP%20Central/797,https://truepower.com/partner/ptc/
27124,True Value 16,TRUE POWER,AEP_CENTRAL,FIXED,16,15.1,14.7,14.6,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/AEP%20Central/817,https://truepower.com/partner/ptc/
27125,True Value 24,TRUE POWER,AEP_CENTRAL,FIXED,24,14.6,14.2,14.099999999999998,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/AEP%20Central/778,https://truepower.com/partner/ptc/
27155,True Value 36,TRUE POWER,AEP_CENTRAL,FIXED,36,14.799999999999999,14.399999999999999,14.299999999999999,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/spanish/AEP%20Central/797,https://truepower.com/partner/ptc/
27156,True Value 24,TRUE POWER,AEP_CENTRAL,FIXED,24,14.6,14.2,14.099999999999998,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/spanish/AEP%20Central/778,https://truepower.com/partner/ptc/
27158,True Value 12,TRUE POWER,AEP_CENTRAL,FIXED,12,14.000000000000002,13.600000000000001,13.5,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/spanish/AEP%20Central/776,https://truepower.com/partner/ptc/
27161,True Value 28,TRUE POWER,AEP_CENTRAL,FIXED,28,14.799999999999999,14.399999999999999,14.299999999999999,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/spanish/AEP%20Central/818,https://truepower.com/partner/ptc/
27251,Connect & Save 12,OhmConnect Energy,AEP_CENTRAL,FIXED,12,15.4,15.1,14.899999999999999,0.0,150.0,26,False,False,¡Elige la compañía de energía que le paga! Inscríbase para obtener una tarifa baja y gane recompensas cuando participe en nuestros eventos de ahorro de energía. ¡Automatice y gane más con dispositivos domésticos inteligentes después de registrarse! Mas informes en: tx.ohmconnect.com,https://bit.ly/4qUEE7h,https://www.ohmconnect.com/texas/?aid=736101&lsid=2&campaign=ptc&locale=es
27690,True Value 16,TRUE POWER,AEP_CENTRAL,FIXED,16,15.1,14.7,14.6,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/spanish/AEP%20Central/817,https://truepower.com/partner/ptc/
27781,Autopay Texas 12,DIRECT ENERGY,AEP_CENTRAL,FIXED,12,17.299999999999997,16.5,16.0,0.0,150.0,24,False,False,"Lock in a fixed Texas energy rate for 12 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $150 early termination fee. Terms and conditions apply.",https://documents.directenergy.com/dynamic/efl/D1F00171873898A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0004&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
27782,Autopay Texas 12,DIRECT ENERGY,AEP_CENTRAL,FIXED,12,17.299999999999997,16.5,16.0,0.0,150.0,24,False,False,"Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes. Debe inscribirse en pago automático cuando se registre para recibir la tarifa de electricidad con descuento. Si detienes el pago automático en cualquier momento durante tu contrato, se te cobrará una Tarifa de Interrupción de Pago Automático de $5/mes. Si cancela su plan antes de tiempo, se le cobrará una tarifa de cancelación anticipada de $150. Se aplican los términos y condiciones. .",https://documents.directenergy.com/dynamic/efl/D1F00171873899A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0004&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
